product_id,product_name,category,brand,popularity_score,inventory_quantity,supplier_name,unit_price,cost_price,is_active
P000614,Lipstick,Beauty,Elite,0.523,693,Retail Source India,2146.83,1656.45,True
P000615,Cream,Beauty,Nimbus,0.517,621,Vertex Imports,37112.89,13631.8,True
P000616,Juice,Grocery,Nova,0.796,602,Retail Source India,27764.89,17576.85,True
P000617,Snacks,Grocery,Nova,0.633,278,Vertex Imports,14476.53,21369.77,True
P000618,Shelf,Home,Nova,0.593,845,Retail Source India,46521.01,10432.76,True
P000619,Lipstick,Beauty,Vision,0.545,681,Retail Source India,25587.9,25771.15,True
P000620,Rice,Grocery,Zenith,0.769,614,Apex Manufacturing,38405.19,13588.18,False
P000621,Football,Sports,Nimbus,0.827,757,Vertex Imports,43981.26,3568.29,True
P000622,Cream,Beauty,Apex,0.75,508,Apex Manufacturing,29847.14,18490.06,True
P000623,Football,Sports,Apex,0.827,745,Retail Source India,49165.31,16445.2,True
P000624,Lipstick,Beauty,Fusion,0.604,543,Global Supplies Ltd,21875.21,4020.53,True
P000625,Tennis Racket,Sports,Zenith,0.329,675,Vertex Imports,29347.56,10338.01,True
P000626,Lamp,Home,Fusion,0.595,1278,Global Supplies Ltd,18842.64,3761.55,True
P000627,Table,Home,Zenith,0.564,404,Global Supplies Ltd,47101.5,24520.22,True
P000628,Tea,Grocery,Apex,0.312,1304,Global Supplies Ltd,2888.52,8523.38,True
P000629,Jeans,Fashion,Apex,0.535,1274,Vertex Imports,44397.74,10937.74,False
P000630,Shelf,Home,Fusion,0.957,1358,Prime Distribution,10256.51,23840.24,False
P000631,Snacks,Grocery,Fusion,0.575,110,Retail Source India,41036.57,18402.21,True
P000632,Cap,Fashion,Nimbus,0.297,1029,Apex Manufacturing,37980.7,1571.91,True
P000633,Phone,Electronics,Urban,0.854,1393,Apex Manufacturing,28001.86,22990.46,True
P000634,Juice,Grocery,Zenith,0.673,456,Apex Manufacturing,27843.8,26620.65,True
P000635,Headphones,Electronics,Fusion,0.205,1179,Retail Source India,49167.87,16412.33,True
P000636,Laptop,Electronics,Urban,0.777,1130,Prime Distribution,29901.14,2830.4,True
P000637,Chair,Home,Prime,0.57,99,Global Supplies Ltd,30593.35,5736.29,True
P000638,Rice,Grocery,Nimbus,0.587,1023,Retail Source India,2223.99,27293.93,True
P000639,Lipstick,Beauty,Zenith,0.637,1341,Global Supplies Ltd,28023.92,18467.4,True
P000640,Cap,Fashion,Zenith,0.638,844,Apex Manufacturing,21670.62,7491.55,True
P000641,Lamp,Home,EcoLife,0.443,1049,Global Supplies Ltd,9361.15,5631.12,False
P000642,Football,Sports,Apex,0.365,845,Vertex Imports,13813.21,948.08,False
P000643,Tea,Grocery,Prime,0.762,1227,Apex Manufacturing,20382.61,13298.18,True
P000644,Perfume,Beauty,EcoLife,0.612,619,Vertex Imports,30508.26,5104.5,False
P000645,Cream,Beauty,Elite,0.501,526,Apex Manufacturing,40790.83,6555.94,True
P000646,Chair,Home,Urban,0.519,895,Apex Manufacturing,15616.52,4367.97,True
P000647,Monitor,Electronics,Fusion,0.778,1194,Global Supplies Ltd,42359.84,28165.34,False
P000648,Shoes,Fashion,Nimbus,0.558,856,Retail Source India,3287.43,26926.36,True
P000649,Sofa,Home,Prime,0.452,1331,Prime Distribution,13387.85,16827.54,True
P000650,Shelf,Home,Vision,0.608,471,Apex Manufacturing,35379.43,23217.46,True
P000651,Tennis Racket,Sports,Elite,0.418,847,Apex Manufacturing,46003.88,21219.98,True
P000652,Cricket Bat,Sports,Nova,0.869,675,Vertex Imports,29247.67,20610.26,True
P000653,Juice,Grocery,Fusion,0.708,1364,Vertex Imports,41301.17,13838.22,False
P000654,Lipstick,Beauty,Nova,0.836,690,Global Supplies Ltd,42501.51,3996.35,False
P000655,Juice,Grocery,Fusion,0.467,523,Retail Source India,13271.99,29045.05,True
P000656,Table,Home,Urban,0.573,522,Apex Manufacturing,17821.07,26490.17,True
P000657,Chair,Home,Apex,0.367,1402,Retail Source India,21621.56,7539.3,True
P000658,Shirt,Fashion,Vision,0.515,1293,Retail Source India,4725.14,29131.79,True
P000659,Snacks,Grocery,Nova,0.785,837,Vertex Imports,31404.74,7101.2,True
P000660,Cream,Beauty,EcoLife,0.291,538,Prime Distribution,45630.81,24997.02,False
P000661,Cricket Bat,Sports,Vision,0.402,1003,Retail Source India,34622.78,1476.23,True
P000662,Chair,Home,EcoLife,0.302,823,Global Supplies Ltd,46012.63,22332.35,True
P000663,Snacks,Grocery,Nova,0.209,309,Prime Distribution,30196.63,15885.91,True
P000664,Yoga Mat,Sports,Apex,0.671,832,Vertex Imports,30944.92,676.84,True
P000665,Football,Sports,Prime,0.533,1270,Apex Manufacturing,4874.56,3436.27,True
P000666,Table,Home,EcoLife,0.794,91,Vertex Imports,47114.6,236.86,False
P000667,Tennis Racket,Sports,Urban,0.337,82,Apex Manufacturing,3932.85,17880.39,True
P000668,Chair,Home,EcoLife,0.675,588,Vertex Imports,40198.46,6074.93,False
P000669,Phone,Electronics,Zenith,0.449,317,Global Supplies Ltd,14242.58,2526.4,True
P000670,Football,Sports,Elite,0.396,870,Apex Manufacturing,17634.36,25684.02,True
P000671,Chair,Home,Elite,0.849,728,Vertex Imports,25558.61,12584.67,True
P000672,Jeans,Fashion,Urban,0.524,862,Apex Manufacturing,47014.81,26832.71,True
P000673,Cricket Bat,Sports,Zenith,0.755,294,Apex Manufacturing,36228.76,3426.4,True
P000674,Cap,Fashion,Fusion,0.655,85,Apex Manufacturing,28994.46,9610.24,True
P000675,Monitor,Electronics,Elite,0.731,187,Apex Manufacturing,22736.64,20660.27,True
P000676,Shelf,Home,Urban,0.782,384,Retail Source India,40192.8,22819.21,True
P000677,Tablet,Electronics,Urban,0.476,577,Retail Source India,35073.06,29051.11,False
P000678,Jeans,Fashion,Nova,0.843,1191,Vertex Imports,9498.44,25827.55,True
P000679,Laptop,Electronics,Prime,0.563,542,Apex Manufacturing,37518.82,23534.43,True
P000680,Rice,Grocery,Nova,0.358,70,Vertex Imports,3534.32,23255.71,True
P000681,Shoes,Fashion,EcoLife,0.629,647,Global Supplies Ltd,2590.19,6679.66,True
P000682,Tennis Racket,Sports,Vision,0.436,853,Prime Distribution,38221.25,245.07,False
P000683,Juice,Grocery,Apex,0.409,1434,Global Supplies Ltd,244.62,24597.97,True
P000684,Phone,Electronics,Apex,0.444,919,Global Supplies Ltd,32025.4,4444.34,False
P000685,Headphones,Electronics,Apex,0.591,227,Prime Distribution,17116.35,21017.13,True
P000686,Face Wash,Beauty,Vision,0.819,1285,Retail Source India,37268.02,2821.41,True
P000687,Cricket Bat,Sports,Zenith,0.552,910,Vertex Imports,1936.83,18148.98,False
P000688,Rice,Grocery,Nimbus,0.449,1436,Global Supplies Ltd,49053.48,20584.66,True
P000689,Perfume,Beauty,Fusion,0.685,1122,Prime Distribution,12442.7,19531.28,False
P000690,Perfume,Beauty,Fusion,0.487,1023,Global Supplies Ltd,26004.7,21415.96,True
P000691,Rice,Grocery,Fusion,0.533,1469,Vertex Imports,46411.01,26109.9,True
P000692,Coffee,Grocery,Vision,0.872,754,Apex Manufacturing,1170.57,14949.02,False
P000693,Shirt,Fashion,Apex,0.561,25,Apex Manufacturing,26945.43,19458.57,False
P000694,Lamp,Home,Prime,0.597,1189,Prime Distribution,20592.43,22814.6,False
P000695,Snacks,Grocery,Elite,0.334,893,Retail Source India,43050.97,648.02,True
P000696,Monitor,Electronics,Vision,0.588,6,Retail Source India,32502.72,17707.54,True
P000697,Perfume,Beauty,Zenith,0.23,402,Prime Distribution,25029.75,12216.18,True
P000698,Perfume,Beauty,EcoLife,0.604,1005,Apex Manufacturing,39266.25,2584.57,False
P000699,Lamp,Home,EcoLife,0.343,205,Global Supplies Ltd,28202.09,12832.73,False
P000700,Jeans,Fashion,Zenith,0.597,1301,Vertex Imports,48091.58,10892.41,True
P000701,Face Wash,Beauty,Prime,0.207,246,Prime Distribution,18482.91,7242.74,False
P000702,Shoes,Fashion,Nimbus,0.391,91,Global Supplies Ltd,24849.86,3219.93,False
P000703,Rice,Grocery,EcoLife,0.576,968,Prime Distribution,18219.0,3663.4,True
P000704,Rice,Grocery,Zenith,0.468,920,Vertex Imports,25006.39,18236.02,True
P000705,Face Wash,Beauty,Urban,0.71,628,Prime Distribution,26898.64,11216.67,False
P000706,Laptop,Electronics,Prime,0.768,164,Retail Source India,10087.33,20926.0,True
P000707,Cricket Bat,Sports,Elite,0.364,1005,Global Supplies Ltd,28908.8,17079.49,True
P000708,Table,Home,,0.426,156,Prime Distribution,38256.31,14377.79,True
P000709,Phone,Electronics,Fusion,0.644,1055,Apex Manufacturing,18758.16,7100.88,True
P000710,Table,Home,Prime,0.238,1225,Vertex Imports,38800.05,28685.33,True
P000711,Cricket Bat,Sports,Elite,0.402,322,Apex Manufacturing,29585.43,19950.38,True
P000712,Shoes,Fashion,Elite,0.598,1168,Prime Distribution,40052.11,4166.47,True
P000713,Phone,Electronics,Zenith,0.633,687,Global Supplies Ltd,39681.47,17051.36,True
P000714,Juice,Grocery,Zenith,0.548,1319,Global Supplies Ltd,15881.66,28964.81,False
P000715,Coffee,Grocery,Nimbus,0.279,615,Prime Distribution,3800.79,3809.9,True
P000716,Table,Home,Urban,0.42,507,Retail Source India,46257.12,2340.92,True
P000717,Cricket Bat,Sports,Nimbus,0.356,940,Prime Distribution,2603.18,8186.63,True
P000718,Juice,Grocery,Fusion,0.677,764,Apex Manufacturing,32218.24,29754.75,True
P000719,Perfume,Beauty,Vision,0.669,833,Retail Source India,18940.61,24812.17,False
P000720,Headphones,Electronics,EcoLife,0.508,33,Apex Manufacturing,28674.24,8204.67,True
P000721,Jacket,Fashion,Nova,0.774,138,Global Supplies Ltd,15062.11,25750.32,False
P000722,Shoes,Fashion,Urban,0.48,1197,Prime Distribution,5825.13,28733.84,True
P000723,Lipstick,Beauty,EcoLife,0.652,1311,Retail Source India,20841.38,26814.83,True
P000724,Shelf,Home,Nimbus,0.454,918,Vertex Imports,10585.85,9235.25,True
P000725,Laptop,Electronics,Zenith,0.208,386,Vertex Imports,22956.97,11898.87,True
P000726,Football,Sports,Prime,0.556,618,Vertex Imports,45438.71,8550.78,True
P000727,Monitor,Electronics,Elite,0.799,699,Vertex Imports,39673.03,18708.36,True
P000728,Lamp,Home,Nimbus,0.485,1003,Global Supplies Ltd,37562.39,7421.3,True
P000729,Chair,Home,Fusion,0.856,1278,Vertex Imports,41676.69,7812.68,True
P000730,Tea,Grocery,Fusion,0.234,511,Retail Source India,26321.92,29559.21,True
P000731,Cricket Bat,Sports,Urban,0.318,388,Vertex Imports,6759.74,7829.77,True
P000732,Rice,Grocery,Prime,0.382,1296,Global Supplies Ltd,24431.46,12010.83,False
P000733,Perfume,Beauty,Nimbus,0.524,518,Global Supplies Ltd,26486.2,28630.37,True
P000734,Shirt,Fashion,Vision,0.72,890,Apex Manufacturing,18046.86,24118.39,True
P000735, Cream ,Beauty,Nimbus,0.782,137,Vertex Imports,45249.06,20914.44,True
P000736,Perfume,Beauty,Nimbus,0.306,764,Apex Manufacturing,27485.33,16996.3,True
P000737,Lamp,Home,Apex,0.678,348,Global Supplies Ltd,40740.55,25890.47,True
P000738,Rice,Grocery,Nimbus,0.673,1244,Vertex Imports,25238.48,8741.29,True
P000739,Headphones,Electronics,Vision,0.791,741,Apex Manufacturing,45073.9,17453.37,True
P000740,Jacket,Fashion,Fusion,0.512,11,Global Supplies Ltd,41459.54,24632.69,True
P000741,Phone,Electronics,Nova,0.368,1268,Retail Source India,32365.45,21070.13,False
P000742,Face Wash,Beauty,EcoLife,0.903,800,Apex Manufacturing,18262.96,8953.99,True
P000743,Tea,Grocery,Zenith,0.402,1228,Global Supplies Ltd,12439.92,11598.27,True
P000744,Face Wash,Beauty,Fusion,0.506,559,Retail Source India,6275.33,27270.31,True
P000745,Lamp,Home,Elite,0.66,52,Global Supplies Ltd,5008.86,1896.01,True
P000746,Chair,Home,Urban,0.567,1092,Prime Distribution,44371.85,7112.89,True
P000747,Perfume,Beauty,Nova,0.745,302,Vertex Imports,19787.35,28282.95,False
P000748,Tablet,Electronics,Prime,0.132,285,Vertex Imports,12420.16,25059.24,True
P000749,Chair,Home,Fusion,0.592,80,Apex Manufacturing,23756.94,937.65,True
P000750,Face Wash,Beauty,Vision,0.708,1299,Retail Source India,37589.59,14830.12,False
P000751,Coffee,Grocery,Zenith,0.498,1104,Apex Manufacturing,24391.06,4066.1,True
P000752,Tennis Racket,Sports,Prime,0.779,1409,Global Supplies Ltd,1121.16,24985.17,True
P000753,Jacket,Fashion,Nova,0.726,1225,Apex Manufacturing,48329.8,4381.99,False
P000754,Table,Home,Prime,0.586,592,Global Supplies Ltd,21899.71,24334.14,True
P000755,Perfume,Beauty,Fusion,0.758,1453,Prime Distribution,29088.41,9605.93,True
P000756,Sofa,Home,Elite,0.785,346,Retail Source India,28870.25,27239.68,True
P000757,Tea,Grocery,Zenith,0.654,873,Retail Source India,1164.95,26544.94,True
P000758,Shirt,Fashion,Vision,0.534,935,Prime Distribution,4045.75,18445.17,True
P000759,Perfume,Beauty,Elite,0.745,1396,Retail Source India,29699.22,20250.14,True
P000760,Shirt,Fashion,Zenith,0.742,708,Global Supplies Ltd,40773.28,29503.0,True
P000761,Cricket Bat,Sports,Nova,0.743,1129,Vertex Imports,28360.48,19775.74,False
P000762,Lamp,Home,Zenith,0.551,852,Apex Manufacturing,6349.76,2167.25,True
P000763,Cap,Fashion,Urban,0.27,526,Retail Source India,14045.73,10801.92,True
P000764,Shelf,Home,Nimbus,0.52,206,Prime Distribution,40874.87,24742.81,True
P000765,Coffee,Grocery,Elite,0.533,197,Retail Source India,20732.18,19800.44,True
P000766,Monitor,Electronics,Elite,0.181,841,Apex Manufacturing,15500.26,3262.28,True
P000767,Football,Sports,Urban,0.749,20,Vertex Imports,36725.34,7591.67,False
P000768,Table,Home,Prime,0.356,534,Prime Distribution,21048.48,21076.77,False
P000769,Monitor,Electronics,Vision,0.834,1389,Prime Distribution,10902.32,24774.82,True
P000770,Sofa,Home,Zenith,0.255,1077,Retail Source India,32726.67,17127.57,True
P000771,Cap,Fashion,Apex,0.72,1396,Vertex Imports,43878.56,28628.82,True
P000772,Monitor,Electronics,Zenith,0.756,1190,Apex Manufacturing,12284.0,25706.04,True
P000773,Laptop,Electronics,Nimbus,0.806,421,Prime Distribution,49527.56,3199.4,True
P000774,Cream,Beauty,Prime,0.921,110,Apex Manufacturing,36626.96,10063.16,True
P000775,Snacks,Grocery,Nova,0.445,1090,Global Supplies Ltd,25520.62,610.44,False
P000776,Jeans,Fashion,Urban,0.74,1387,Global Supplies Ltd,45892.99,3913.23,True
P000777,Shirt,Fashion,Apex,0.176,178,Apex Manufacturing,2372.5,15557.99,False
P000778,Phone,Electronics,EcoLife,0.609,912,Prime Distribution,9267.47,1973.71,False
P000779,Phone,Electronics,Prime,0.906,573,Prime Distribution,32246.94,19945.53,True
P000780,Lamp,Home,Apex,0.501,213,Global Supplies Ltd,20626.79,2036.98,True
P000781,Phone,Electronics,Fusion,0.086,24,Vertex Imports,5615.2,3702.66,True
P000782,Shirt,Fashion,Zenith,0.666,272,Global Supplies Ltd,36065.51,22807.19,True
P000783,Tea,Grocery,Vision,0.68,731,Apex Manufacturing,37775.53,29866.04,False
P000784,Lamp,Home,Zenith,0.551,157,Retail Source India,40056.8,18017.3,False
P000785,Tea,Grocery,Zenith,0.621,975,Apex Manufacturing,45899.45,25949.81,True
P000786,Cream,Beauty,Elite,0.343,436,Retail Source India,26898.54,16014.28,True
P000787,Cream,Beauty,Prime,0.217,1037,Apex Manufacturing,11318.75,8283.58,True
P000788,Perfume,Beauty,Urban,0.751,839,Retail Source India,40443.54,2580.61,False
P000789,Rice,Grocery,Elite,0.648,1404,Global Supplies Ltd,24981.7,29235.7,False
P000790,Shoes,Fashion,Nova,0.456,1297,Global Supplies Ltd,17457.02,14559.58,True
P000791,Cream,Beauty,Vision,0.852,217,Retail Source India,31914.25,7190.86,False
P000792,Rice,Grocery,Urban,0.846,626,Retail Source India,9641.55,7104.37,True
P000793,Football,Sports,Nimbus,0.509,63,Apex Manufacturing,11472.4,9454.7,False
P000794,Football,Sports,Nova,0.751,1300,Global Supplies Ltd,38409.64,5956.73,True
P000795,Chair,Home,Urban,0.539,1328,Vertex Imports,35977.52,22685.06,True
P000796,Shirt,Fashion,Nova,0.597,1057,Retail Source India,33908.79,13708.17,True
P000797,Juice,Grocery,Prime,0.923,216,Global Supplies Ltd,37039.33,13693.18,True
P000798,Tea,Grocery,Apex,0.17,1266,Vertex Imports,24775.05,29098.58,True
P000799,Chair,Home,Elite,0.726,751,Apex Manufacturing,26917.0,517.94,True
P000800,Monitor,Electronics,Nova,0.894,636,Retail Source India,21433.42,14530.09,False
P000801,Cap,Fashion,Prime,0.902,258,Vertex Imports,15100.89,28419.15,False
P000802,Headphones,Electronics,Nimbus,0.654,962,Global Supplies Ltd,5837.52,519.37,True
P000803,Cream,Beauty,Nova,0.442,321,Vertex Imports,23215.87,1457.84,True
P000804,Rice,Grocery,Nova,0.605,275,Vertex Imports,42021.36,19799.24,False
P000805,Snacks,Grocery,Nimbus,0.788,1391,Global Supplies Ltd,37762.66,19190.66,True
P000806,Shoes,Fashion,Vision,0.634,207,Apex Manufacturing,22171.29,17864.29,True
P000807,Jeans,Fashion,Nimbus,0.377,956,Global Supplies Ltd,14197.24,15845.52,True
P000808,Rice,Grocery,Elite,0.633,590,Prime Distribution,6881.38,2557.95,True
P000809,Shoes,Fashion,Urban,0.304,255,Prime Distribution,23239.45,17860.59,False
P000810,Laptop,Electronics,Apex,0.451,942,Vertex Imports,9970.74,25294.13,True
P000811,Yoga Mat,Sports,Zenith,0.494,1410,Vertex Imports,10578.25,4185.27,True
P000812,Tea,Grocery,Vision,0.337,689,Vertex Imports,5550.11,2040.52,True
P000813,Rice,Grocery,Fusion,0.138,209,Prime Distribution,36876.57,19505.98,True
P000814,Headphones,Electronics,Urban,0.825,361,Global Supplies Ltd,48890.76,9313.29,True
P000815,Snacks,Grocery,Zenith,0.709,500,Vertex Imports,40833.48,16838.12,True
P000816,Shoes,Fashion,Elite,0.337,838,Global Supplies Ltd,48169.7,9414.47,True
P000817,Shoes,Fashion,Fusion,0.778,174,Retail Source India,13833.09,24819.58,True
P000818,Table,Home,Urban,0.647,315,Apex Manufacturing,26545.39,21609.11,True
P000819,Phone,Electronics,Apex,0.812,1188,Vertex Imports,48377.6,5530.02,True
P000820,Chair,Home,EcoLife,0.546,471,Vertex Imports,25607.69,20825.25,True
P000821,Rice,Grocery,EcoLife,0.192,57,Apex Manufacturing,15876.0,26192.11,True
P000822,Lipstick,Beauty,Zenith,0.787,738,Vertex Imports,39439.29,24682.2,True
P000823,Shirt,Fashion,Zenith,0.622,988,Vertex Imports,14335.18,27296.92,False
P000824,Shoes,Fashion,Vision,0.2,874,Vertex Imports,40355.95,1511.82,True
P000825,Cricket Bat,Sports,EcoLife,0.866,799,Vertex Imports,27362.2,3820.88,False
P000826,Jacket,Fashion,Vision,0.625,1215,Prime Distribution,39279.35,24476.46,True
P000827,Snacks,Grocery,Fusion,0.167,206,Prime Distribution,6152.04,26584.29,True
P000828,Phone,Electronics,Urban,0.46,725,Prime Distribution,30192.31,1353.53,False
P000829,Tablet,Electronics,Nimbus,0.814,455,Prime Distribution,42136.12,22308.03,False
P000830,Phone,Electronics,Prime,0.564,278,Vertex Imports,33454.6,26788.04,True
P000831,Coffee,Grocery,Vision,0.338,807,Global Supplies Ltd,10958.57,11183.4,True
P000832,Tea,Grocery,Nimbus,0.495,1380,Retail Source India,25474.92,15958.35,True
P000833,Table,Home,Nimbus,0.538,1404,Prime Distribution,21426.25,23601.43,False
P000834,Face Wash,Beauty,Nimbus,0.575,537,Vertex Imports,46330.16,9223.51,True
P000835,Tea,Grocery,Zenith,0.748,237,Prime Distribution,22486.41,5831.72,True
P000836,Tennis Racket,Sports,Apex,0.723,1349,Prime Distribution,22028.5,3238.79,True
P000837,Shelf,Home,Apex,0.848,330,Prime Distribution,30025.1,6299.62,True
P000838,Cricket Bat,Sports,Zenith,0.571,554,Global Supplies Ltd,38345.63,8339.35,True
P000839,Shoes,Fashion,Fusion,0.523,750,Global Supplies Ltd,4130.37,16595.32,True
P000840,Perfume,Beauty,Elite,0.909,717,Global Supplies Ltd,46892.39,21235.12,True
P000841,Lipstick,Beauty,Prime,0.209,1330,Vertex Imports,33990.63,10188.37,True
P000842,Lamp,Home,EcoLife,0.927,276,Apex Manufacturing,39014.2,27002.6,False
P000843,Tennis Racket,Sports,Prime,0.42,430,Vertex Imports,34990.67,6549.84,True
P000844,Snacks,Grocery,Zenith,0.409,272,Apex Manufacturing,26049.48,6517.66,False
P000845,Tea,Grocery,Elite,0.796,705,Global Supplies Ltd,2149.11,4181.7,True
P000846,Cricket Bat,Sports,Prime,0.262,396,Vertex Imports,47692.59,20922.4,False
P000847,Lipstick,Beauty,,0.917,703,Prime Distribution,43741.86,2095.08,True
P000848,Football,Sports,Nova,0.537,8,Retail Source India,28432.96,5876.64,False
P000849,Chair,Home,Nimbus,0.947,105,Apex Manufacturing,31172.57,25246.83,False
P000850,Yoga Mat,Sports,Vision,0.315,266,Retail Source India,23869.08,5823.46,True
P000851,Headphones,Electronics,EcoLife,0.525,327,Apex Manufacturing,33525.1,29930.62,True
P000852,Perfume,Beauty,EcoLife,0.74,0,Retail Source India,3033.73,4564.76,True
P000853,Lipstick,Beauty,Zenith,0.288,320,Global Supplies Ltd,26170.09,25365.83,True
P000854,Shirt,Fashion,Nimbus,0.969,1432,Vertex Imports,28554.72,23184.15,True
P000855,Chair,Home,Urban,0.788,1277,Retail Source India,36106.9,28384.98,True
P000856,Cricket Bat,Sports,Nimbus,0.19,342,Prime Distribution,786.65,28081.6,True
P000857,Yoga Mat,Sports,Nimbus,0.484,137,Apex Manufacturing,16877.39,5120.54,True
P000858,Monitor,Electronics,Nova,0.227,1051,Retail Source India,21217.53,19506.3,False
P000859,Shirt,Fashion,EcoLife,0.524,10,Retail Source India,17005.1,22604.05,True
P000860,Shirt,Fashion,Nimbus,0.798,896,Prime Distribution,45072.72,11755.25,True
P000861,Coffee,Grocery,Zenith,0.394,879,Vertex Imports,5308.76,27342.6,True
P000862,Rice,Grocery,Apex,0.778,462,Retail Source India,13592.47,19880.79,True
P000863,Snacks,Grocery,Apex,0.851,299,Global Supplies Ltd,24401.0,11612.68,True
P000864,Shoes,Fashion,Vision,0.817,586,Global Supplies Ltd,21344.67,26370.66,False
P000865,Football,Sports,Nova,0.592,1390,Retail Source India,33633.58,20864.53,True
P000866,Cream,Beauty,Apex,0.692,176,Global Supplies Ltd,19825.05,24340.84,False
P000867,Cricket Bat,Sports,Fusion,0.489,187,Retail Source India,22435.2,7122.69,False
P000868,Lipstick,Beauty,Urban,0.43,968,Global Supplies Ltd,3716.72,4845.22,True
P000869,Phone,Electronics,Apex,0.537,1372,Retail Source India,26124.7,4459.23,True
P000870,Shelf,Home,Zenith,0.653,553,Apex Manufacturing,236.87,1226.36,True
P000871,Cricket Bat,Sports,EcoLife,0.804,764,Apex Manufacturing,39339.77,5394.11,False
P000872,Snacks,Grocery,Prime,0.76,451,Prime Distribution,23534.19,6289.87,True
P000873,Football,Sports,Urban,0.559,990,Prime Distribution,49451.47,4671.26,True
P000874,Laptop,Electronics,Urban,0.602,1036,Retail Source India,17511.43,17629.98,True
P000875,Chair,Home,Apex,0.398,795,Apex Manufacturing,1084.08,17431.0,True
P000876,Cap,Fashion,EcoLife,0.426,1338,Retail Source India,2404.27,28614.24,True
P000877,Shelf,Home,Apex,0.271,503,Apex Manufacturing,16985.05,5711.99,True
P000878,Tennis Racket,Sports,EcoLife,0.471,1391,Retail Source India,49898.47,13342.06,False
P000879,Headphones,Electronics,Nova,0.582,50,Apex Manufacturing,13690.55,11350.95,True
P000880,Chair,Home,Zenith,0.194,104,Vertex Imports,36689.46,2426.38,False
P000881,Jacket,Fashion,Apex,0.412,1146,Apex Manufacturing,4214.16,21859.85,False
P000882,Sofa,Home,Zenith,0.589,162,Vertex Imports,44612.55,21250.79,True
P000883,Headphones,Electronics,Apex,0.919,1027,Apex Manufacturing,21511.22,15729.51,True
P000884,Lipstick,Beauty,Apex,0.261,348,Apex Manufacturing,25344.64,26477.24,True
P000885,Shirt,Fashion,Nimbus,0.628,962,Prime Distribution,20971.42,21278.62,True
P000886,Tablet,Electronics,Prime,0.419,448,Retail Source India,43488.99,25043.21,True
P000887,Phone,Electronics,Nova,0.148,1430,Global Supplies Ltd,10659.93,29096.69,True
P000888,Shoes,Fashion,EcoLife,0.465,719,Apex Manufacturing,22723.63,23862.31,True
P000889,Jacket,Fashion,Apex,0.321,951,Apex Manufacturing,19590.33,8936.19,False
P000890,Lipstick,Beauty,Vision,0.669,202,Apex Manufacturing,34312.55,22170.71,True
P000891,Tennis Racket,Sports,Zenith,0.863,1366,Apex Manufacturing,37616.59,12014.98,True
P000892,Tennis Racket,Sports,Fusion,0.566,515,Apex Manufacturing,48635.97,1453.72,True
P000893,Chair,Home,Urban,0.811,286,Retail Source India,21845.94,9919.49,True
P000894,Chair,Home,Urban,0.253,1173,Retail Source India,26910.59,14878.48,True
P000895,Lipstick,Beauty,Zenith,0.969,958,Vertex Imports,15024.4,8312.42,True
P000896,Phone,Electronics,EcoLife,0.541,83,Apex Manufacturing,44531.52,5146.52,False
P000897, Rice ,Grocery,EcoLife,0.586,1404,Vertex Imports,1831.58,11428.11,False
P000898,Table,Home,Fusion,0.417,76,Prime Distribution,8195.13,26008.28,True
P000899,Chair,Home,Elite,0.651,388,Retail Source India,41055.98,7210.01,True
P000900,Laptop,Electronics,Elite,0.783,1041,Vertex Imports,33462.34,12044.49,True
P000901,Cream,Beauty,Urban,0.64,654,Vertex Imports,6758.14,8722.01,True
P000902,Cream,Beauty,Urban,0.273,394,Apex Manufacturing,30469.78,28095.26,True
P000903,Tennis Racket,Sports,EcoLife,0.425,149,Apex Manufacturing,47886.53,26396.86,True
P000904,Tea,Grocery,Elite,0.711,672,Vertex Imports,48447.08,28659.45,False
P000905,Lamp,Home,Vision,0.786,1111,Retail Source India,17834.52,26562.51,False
P000906,Rice,Grocery,Zenith,0.709,288,Vertex Imports,47233.08,11642.88,True
P000907,Rice,Grocery,Nimbus,0.756,227,Apex Manufacturing,6532.56,25828.31,True
P000908,Coffee,Grocery,Prime,0.677,805,Retail Source India,14269.47,12976.85,True
P000909,Phone,Electronics,Nimbus,0.602,889,Apex Manufacturing,28273.01,25161.79,True
P000910,Headphones,Electronics,Nova,0.345,1012,Global Supplies Ltd,30375.2,1790.94,True
P000911,Juice,Grocery,Prime,0.803,384,Retail Source India,47759.86,13653.19,True
P000912, Chair ,Home,Urban,0.701,1171,Global Supplies Ltd,31732.19,26976.16,False
P000913,Lamp,Home,Apex,0.577,374,Prime Distribution,1879.0,11751.05,False
P000914,Football,Sports,Vision,0.683,1388,Vertex Imports,1919.83,4711.98,True
P000915,Rice,Grocery,Prime,0.513,1379,Retail Source India,4658.05,8331.63,True
P000916,Tablet,Electronics,Urban,0.506,1219,Retail Source India,41925.39,2013.1,True
P000917,Chair,Home,Apex,0.643,388,Vertex Imports,2558.59,8436.59,True
P000918,Tea,Grocery,Vision,0.882,1055,Global Supplies Ltd,42762.94,19207.55,False
P000919,Laptop,Electronics,Apex,0.101,414,Global Supplies Ltd,1300.02,18611.08,False
P000920,Football,Sports,EcoLife,0.39,1387,Vertex Imports,35159.95,7283.71,True
P000921,Cricket Bat,Sports,Vision,0.621,726,Vertex Imports,12937.03,11965.22,False
P000922,Table,Home,Zenith,0.888,691,Vertex Imports,15568.23,27806.23,True
